sunday,monday,tuesday,wednesday,thursday,friday,saturday,business_id
45,38,69,57,85,110,72,qsWxbgQwuomXvMseg23DGg
69,72,88,78,137,161,146,DlCtdbceo4YNSI53cCL2lg
3,16,5,13,7,2,0,kR5i58Pcse1FD9tk-yYLlA
38,47,67,62,71,49,29,2I666dqzs1XB6xigIKa9bA
0,1,5,5,10,5,1,yExYqENb4F6qH6kJxTOaSQ
11,17,24,27,18,0,0,9BH18avE46LlHMvJn67MaA
87,96,98,89,57,50,37,trAvQPp7gps0Btk-2AmLpw
4,6,3,1,4,4,0,VCQ3VvnVRhibTT8J61xWkw
4,3,4,4,3,5,1,s6zzKc7UvwDRxn-BFlhiTg
1,2,3,6,3,21,7,tK91rSBc8SWa3XEQwe8D4A
64,46,73,57,88,153,88,gkv2XvXpFgiq4Bb2XK7YmQ
2,8,5,4,6,0,0,If2DUhmWIvlu2JFc_rR-Bw
11,20,10,13,17,10,12,xH5axHFadmc7Veutt376TA
12,1,5,11,7,1,0,Vvh2Hd4SsZjEEfKLNKAEWw
8,6,10,6,10,0,0,sInUSy63Oh455uWs9p9OqQ
39,28,44,54,35,2,0,wki-Qlp3OWgH0XtZ-Jz_WQ
15,34,22,23,18,12,0,OoHWabV-ym7_HWlHeXTsVA
25,22,31,21,22,10,2,oSKT5oZX1NWYaHwOWL5lag
7,11,7,11,0,1,0,QAe9UHKsxPdXQovBpaznMQ
66,65,66,76,90,95,102,q1nDSpmV-FdTBNj6UuZvTg
10,20,29,28,46,73,35,muCl5p-9ut1sY0aKeUeRhw
127,142,160,143,245,353,151,oCA2OZcd_Jo_ggVmUx3WVw
18,19,22,16,25,36,6,eK6KGMKqU_4nB9RdayZD7Q
3,2,2,3,4,28,5,jn3OgTqiQIFymRA9U0PTfQ
43,55,51,35,77,103,72,1-1VcGTL3GyCqUpXZLFTZA
0,5,4,17,60,63,47,dNEAXZDrZ3TtK4d7Pl2Ydg
24,27,60,64,79,120,1,JR95uaM82xBUIZ-kQ785iA
31,33,44,36,24,15,0,odhXwWaYZvD_icIN6f_DbA
1,2,0,1,0,0,0,avPNEqlXgyBvTXjb-ujQFA
4,2,0,3,1,2,0,ldIxXmxD3Cku0vODGYb9dQ
57,37,53,52,51,75,88,hWhVP-28LYP3llaMlAJ_JA
0,6,10,13,63,83,21,c6sTwXAwIAgf2YQtA4ZWHg
23,16,11,20,19,17,12,ixTr1qXUFGTzyaZUuCDDvg
1,3,1,1,0,0,0,ZoQAOnEFnyHjSpomtfqesA
50,31,41,54,48,59,64,apCfJVnRyaw6oVUBKujpUQ
21,18,22,31,28,19,19,ykfTh6HI219NoMsWBxulxw
2,0,3,2,1,0,2,McdTNj-TUMOlfkHwQWs4rg
19,124,146,154,278,326,304,tb24fvNJfHhyKEXkKn12Xw
8,5,14,8,17,27,34,0VpsHbGLHDVKIKAi0ZliyQ
14,5,3,6,9,17,17,q9B1h5eGBvHjQLF10puUkQ
63,42,48,43,68,89,96,VXIkI9_EbDbYHeO9IzKjJg
10,6,13,9,20,12,27,VKxn7zmp8nOYT-ZHFZTjgA
4,23,29,21,24,30,36,rbiRLiFTG098z9JaK3Nshw
8,10,11,15,27,22,24,cgNIBHS2mLdbTRiodAT6EQ
3,18,5,7,26,19,17,SZvYxcvYYVRue9MXcEDjsA
15,23,33,35,43,85,36,5-X03Zc0nN7U5eoe8uFUdw
16,19,16,21,16,20,18,0De3TQ_uSOXwgduKL0va3w
52,63,51,54,65,117,101,R6aazv8FB-6BeanY3ag8kw
6,3,6,10,12,21,9,JwjDSrMrKmHUXYqoIvTgUA
66,70,71,78,83,45,1,Xo9Im4LmIhQrzJcO4R3ZbA
12,14,4,8,7,5,4,TNKr6FelsEqOHnatOgWhog
7,4,11,11,12,18,15,NYBx4sdSVrN-I5Q8RfLMPg
92,92,122,76,177,198,199,Cp6JGY5YIRncTV_My9nf9g
0,0,2,1,0,2,0,04HakCR6gEeRYNAoKxkppQ
169,188,173,227,348,476,380,qMkIbQFrROSnPaQ7at85-w
0,0,0,1,0,0,2,R10n8BjvPvQtgJh4DcZUIg
6,5,5,8,5,8,5,ITyAEjIw9ekv0wXpGHQF1Q
2,19,17,22,17,7,7,q2SZa5g85758iW1L9sSL1g
11,14,18,17,26,18,21,po5FyERB4lUZNnBIwnhFlg
1,3,4,3,2,1,6,I2IofjP2sHZUkv7pcoc33A
37,49,35,46,55,54,52,_RBUU1y4yJrK0SPAd8z0-w
3,3,7,0,2,2,2,WyJuGTwFwoN0k8iX8FsqYw
11,18,11,14,19,14,13,W41CEzdKJe8wdDB-Rd6KJQ
47,53,53,56,94,60,51,PEHJjxdw11TGFma9Zhz3ng
17,42,32,58,173,148,32,BcBxTyj09Wu-w0KA1QvKTA
0,0,1,0,0,2,0,zU8IfotOLryhaz5okWx6cA
2,3,4,4,0,0,0,h2ewvzx8enIwYhNbtIpcZw
48,57,62,64,75,70,73,xfk9eY8gmwn8qsbyd-W6lQ
25,29,33,36,27,33,25,_gXpjRIjb5fv5f5IVGXvsw
2,2,1,2,3,1,0,JWvdQoRe00tbdNwfZYeK6g
1,5,3,6,4,0,1,11TvD4sCfA8GEqLDANpbSQ
6,8,10,4,3,0,2,ZAgPh4v-oOb1g6cdlkKI0g
7,3,6,5,6,7,9,2unQHR9uaRxk3dsW6f3MGA
0,1,0,2,0,1,0,6gVX9y8rhF5WosQDb6yQXw
0,2,3,1,2,1,2,4rcOm0NnQkBanyS5g7TSNg
19,17,16,19,16,24,12,s87D-mtAuJ8BluKgYYsXGw
115,108,111,90,135,117,134,yQONzVpX-DEpGSuKMIov6A
14,22,11,40,30,22,29,IgaruuknYwCr9afeDYQ_yw
15,24,30,20,24,21,21,Um5VnQXli9IwplV2rmgggg
10,10,7,4,6,2,5,_8Y-XNHmQ76xmxUQIrn0sA
2,0,4,1,0,4,11,rAb_wfdKKPPbcIysjYcW4A
47,57,56,60,80,55,33,hzUOqxpcnYYBgLlrgvjQYQ
29,20,18,22,22,23,14,5UBAWhxukaPrc_0DalT-3w
39,46,76,61,110,93,54,jzPMl-NoB5F2fwoHX3hN8A
4,7,6,5,3,0,0,I4L_MJOZsnux3xCU2bLP8Q
24,20,23,26,24,21,31,JN2qXIuDXnV2d8WnSqd28A
14,17,18,12,10,12,10,KIbFaBrZDX7rrYJInkv5Kg
109,112,112,146,196,258,83,-AAig9FG0s8gYE4f8GfowQ
9,3,5,3,4,2,1,SfrBXbRdNB_gqPkIgJyKCg
19,15,26,22,21,1,0,7Jmri1RCl9Ksmpi5EoIOZQ
163,111,135,214,316,351,195,3xEB9FyFXolq1b_Qn_BFtg
23,13,21,15,17,60,77,SkNUbFJiJtbZjY-S_S0u7g
7,3,7,3,10,8,4,VZYMInkjRJVHwXVFqeoMWg
12,9,15,13,53,11,20,g4Eit1EeeEGhTVik6AWYsA
15,23,17,20,18,12,13,cIwMq5KNq0ASQzoTP1dE9Q
4,5,1,2,9,0,0,OkXpdUozVS3vjSRtCoSIvw
36,44,51,68,66,52,40,cjUmPLRT43wN9Z87A9BOpg
42,51,47,39,43,54,3,UWrB5H3G-hhiHMy3iKV2ew
118,131,111,108,185,143,104,-3WVw1TNQbPBzaKCaQQ1AQ
17,18,25,43,96,102,52,VC0VbRhQqvXpolK3pFuZPw
39,47,37,27,36,37,58,wTiQXYB9fE9rcSZDsZgbtQ
14,15,16,17,15,8,0,L19_1cG2ALVjdBQ456h26A
28,11,23,22,23,34,26,zZmhEpiVpRfFQid87-pcOQ
2,1,1,2,1,0,0,OCmmPs_5NBt65ZY7OuG-lA
28,21,37,29,21,2,2,WPSM_oTPceoSnwqQWfAsdg
158,129,158,168,255,274,211,3UMcsN9IjoeV8JZvC4apag
1,2,3,0,0,3,1,kUGgkYxXxHDhD6mtpQdUNQ
4,17,5,8,20,41,10,hKB8OTUVIYLlDVWqFg8lnw
7,11,12,15,12,14,16,wnOQw4nazfglLxwLogTlng
48,43,34,57,68,40,2,DeAnVirgOxQnI36V1W158A
151,138,131,154,202,215,259,ML1RJdeZ7bbfMrHvJ7m99A
13,6,8,8,6,10,5,nrb_PRgJB-ZOVLD07fikJQ
1,0,0,0,1,1,0,lFs2xPJ6Nngi6DnHfsX4qA
3,1,4,2,1,2,2,-S7aL8dVIiXjCdbTZVn8uA
276,267,299,294,403,494,477,AkOruz5CrCxUmXe1p_WoRg
6,6,8,6,4,7,8,kIvIqHvvFOc6aCutFYIvNg
9,17,11,33,31,17,5,3CSaqRNvYg7ZdN2zwxwzVw
14,11,24,30,63,40,20,_GS1R0LTwr6h8rMWY_8U9Q
14,27,8,20,18,42,1,FW2Z4ll4zSOEDAJX9-wBZA
48,61,79,54,64,77,71,JZJqJadk9pSoCGT7VTwBvg
4,9,6,57,16,34,17,lF1xl8uiYRSLCibhb31sew
17,15,10,5,9,23,15,XcwbN5fDlyl8qCttcdDGKA
7,6,3,7,11,9,8,VlG9qxAc4d0em2djaU__xw
1,1,0,2,3,0,1,naUFPFYH2CqHtTrV3IAJrQ
19,20,17,20,16,14,9,W8WyVVxinyRjzP8gJa7ILg
28,23,26,23,39,70,47,PxeX1M8WtyPxX1MuuGIh-g
3,22,7,7,68,11,12,eT-7JjVWhRnkeY2UwXwUMw
45,41,67,52,98,92,52,auorqdHiATGZHVd-sd79ZQ
22,9,7,14,36,53,33,lLI8ObL8aCVbkrrtAW0EHw
0,0,0,0,0,3,1,MEraJIKYztC7IOzYwMe86g
39,41,30,39,40,75,93,FKHv7FkblONv9qqBndJUrg
43,60,33,47,77,94,61,7srDFwPPnzBaQoPW55Dc8Q
2,1,3,1,1,1,4,od49_DFUJY9louGx80My-A
1,3,0,2,3,1,2,lHKS896yFkmAuWyFnbNP3A
9,23,37,31,55,63,11,LzpR_jE6VIutJ08s2cdRrw
46,43,56,71,104,91,67,0K35eGvzVRZEirNo5v_WfA
2,2,1,3,5,2,4,m9k4BhXgNTBTguxvLNUaEg
18,23,10,19,39,36,26,BT2Vls7h6sWrCKa5gGXbKg
1,2,1,3,0,1,3,UlShIstbG4Yfh0MpTAEciA
1,0,1,1,5,11,1,t54zAs7IftAVb9SKcCRotw
4,4,1,3,2,2,1,HNusESyB6lEgrf5IUwUr_g
25,31,31,41,40,80,53,s8KRwTTrQDSKrS3hOjwYLw
88,79,101,116,195,164,163,18TUn9oiW0k0yB6lheiOvw
46,46,61,68,94,86,76,ntJAKLAq0cXzzdFgPoo0Iw
11,19,19,15,15,16,4,OT0gFIAr_c-d3i-IQ6TZQg
118,130,132,302,188,222,127,c0RSs2KYK5Y-ZlSrNq9LyA
32,38,40,36,44,50,16,Tk2dSL0TwQeI_zNJmb442A
40,49,58,77,97,153,141,GpK9MeUjEd7rwhejG2ykww
18,16,12,21,12,20,44,74NT13vpDleoNrkxQdEpsQ
6,11,14,7,13,3,3,KLaxBc83JnxyGf7GP7enYA
12,16,11,13,13,4,12,X8dNaEFH7LWDt1ORmkfDTg
25,32,36,40,62,158,82,KNIw6kwf8LZkrS1lEnaLiw
39,28,25,28,70,32,37,gQjTs4BDNYSu9oJhkEsssw
61,61,55,71,87,75,93,ib-y5nsfn3unE0lLY1vfAw
78,80,88,87,126,163,134,Pfb6VOIiroqDWOebfgWGPQ
67,58,53,80,94,159,135,HIiVx2mseVWKtx8TKfWC_A
1,3,6,6,5,15,2,jSEcE8AY-mzGq9EOiyrtng
41,52,43,51,58,41,1,LYyGQgL60VKdV-p_9OxmWQ
37,48,50,77,119,123,93,mgllPJA6NQXlJurFWAkqQg
10,22,18,18,30,34,8,T5HYqRADhAL6VPRAacz74Q
1,3,0,5,1,3,7,BJLoCsSp2TkHeTv00fJTVQ
93,108,76,103,142,143,126,CqhsIZ7TzCfJTrZqg5-gqQ
110,118,123,150,245,301,303,5kRug3bEienrpovtPRVVwg
48,47,44,55,77,96,65,TqHTtjPANCBKGsjGBjDoQQ
49,51,58,54,76,50,51,VpW40mznMS43CqdbelX2wA
13,14,22,21,25,31,0,PAtgWCLCFRQd_fjnihISOg
3,2,6,2,3,2,0,JxgoluY8hnC34cys_f80xA
11,19,14,13,16,18,17,WzhHlaEyaHE4KIFfcqC_9g
23,15,22,23,31,25,23,MU3i2uEyUBntebU6pEyMbw
2,2,7,3,6,9,20,rJ7HH85lo0wTNr5BiYGQ4Q
1,2,1,0,2,1,0,bxpzP73A7gauvxFEyd_8xA
34,68,55,72,158,210,59,peA3F-PnIfijYr8HuG-A-Q
53,47,41,65,68,67,65,ut-kla-EA23nJOij_dcL0Q
5,13,12,8,9,9,4,bewtZL-VV1oeGUdAhHVz6Q
77,73,72,86,99,99,58,fmuj7u1gflmEjW-h0v9bwg
118,123,105,168,185,242,179,2r8jGeuYvMkyP2ik_X-Bxw
9,14,18,20,22,12,17,kjZJsF1juY_pTOw_A8Ve6w
64,66,72,65,83,40,21,wftoNIA0Q8nX-Da47psBCA
10,23,11,12,15,19,13,Ta-fY1c_E8qHBBDQGyxPkg
79,78,91,108,110,105,57,QdbZyl-LWFS54u93Vjd5SA
4,6,7,8,5,5,7,o3TruOSgOwNgx08QosuWTw
44,50,53,65,54,48,40,Rg3INE2p4zQYvfMvJduEOQ
6,10,8,12,15,15,33,imvNxppzxkLUPH64pQsDQg
0,0,0,0,1,2,0,Uov4o_7gRqQKQyjVhWOpVA
1,0,0,1,7,1,0,NDKkce5Au-o_OhIt5f2ZBg
6,9,6,4,9,6,9,K9fIADfO_zKFPFm75A1Hxw
9,6,12,14,14,16,13,UxMnY3Dxafucv5cXHyfBSA
32,39,54,53,90,67,4,24qSrF_XOrvaHDBy-gLIQg
3,2,3,6,3,2,0,YSQnaRE4Le6CaonZICFyVQ
9,4,3,7,9,4,5,U2hhSRVHfBryKPNTgasprA
4,18,28,49,62,85,53,yPfvOB63thP5t3pGZPJExA
2,1,3,3,1,4,5,u0zjW7rluJgUeQTnaZnkJQ
4,9,6,3,7,5,2,lgWe8lSmcBk4Pq0kVI9-0A
38,41,38,50,70,36,41,rVUEZpHQfWI_3kt0lBwaxQ
2,2,4,3,4,1,1,Vu8od1U-h5qqwj3Jf_Hnzg
3,4,5,9,9,13,2,_BhzcKojv1gjdRINe3Gkig
16,18,19,28,77,39,16,vvA3fbps4F9nGlAEYKk_sA
25,29,33,38,50,83,80,4rySWsfL5enT7t4XuVNJuQ
0,2,3,2,4,6,2,NVqLUZ7Vb9B_0RJm_BS64g
8,2,8,5,7,6,10,C6oCdg9wVaS81Re0WfBJzw
1,10,8,12,12,16,1,PuHucejs4LG3hSXnrwi9-g
7,8,10,10,13,29,14,aToxIssFRGDGsTV4yJ9qbg
65,33,31,41,49,31,62,3DMvGD8ZmlMQmhwV66hdSA
6,5,5,5,4,5,4,VWcaFOSFcDwmFquycBzFyQ
0,1,3,4,9,13,6,HNXcjXTz_Ogsdpm0Kikhrg
38,33,20,21,24,41,36,69t2S1u7Rf6qM_c14b42xQ
9,11,12,20,17,25,11,iDoigI3605ixHl_qHly3Tg
169,153,177,193,311,283,219,zMa6YoEekpABg1HZnnTZdg
30,29,49,30,39,27,57,gxuVySgACHDqJlwmelFHLA
1,2,1,0,2,3,2,XjJUuz2N4RWBGB2EJof80w
12,2,3,5,3,1,0,cvb__rYMkj4BMhC3p_FB3Q
15,15,17,13,22,32,12,VpSiOW1PapVmZyyRBK_GBQ
10,21,7,10,14,13,5,Upru5VE0jZ81ZQVVNCK_uA
31,30,29,24,40,69,70,oc0Wl6ktfMLb5VZ2Uz6M2A
23,14,32,38,67,49,26,yb17xHvhDJthJGS10uhFeQ
3,38,53,52,67,50,29,_ODHYjCmrb3W9hIGJI1uaA
10,5,15,7,20,14,11,CvJNcUtmNubDF8UmuduNXg
47,40,46,38,44,39,54,y-uHaMLLWQydSyWJawLIUw
11,11,9,8,16,11,10,nLpV9fo8xml-QHOKyOje2A
17,23,16,28,15,35,25,JobP0ghILdh8S8l-LhHHxQ
15,15,15,16,14,8,0,GSsq_y2PfYBzn51gAG_c7Q
3,4,9,9,5,2,2,9Dj2we91vaYDVhfq6t-Luw
53,75,47,39,51,39,40,edjCywtqffQ8__vM7POZbw
0,0,1,1,2,3,0,4f1b_-ceB9S3olRqGujh6w
17,17,17,21,15,35,27,hLAWdi804nVfTLF7T0rB1Q
145,112,121,134,89,89,96,K2_Hmmo5crTYWiT_1sWnfQ
6,12,7,5,12,8,0,ejfy33R1avFm7oygL34uQg
14,8,13,13,18,17,4,j0Uc-GuOe-x9_N_IK1KPpA
27,28,43,33,50,69,75,fVgrpVyp-nPLTac9YIjTug
47,42,33,53,80,67,84,5Js9G0axfWhbYlB9UgXLww
13,8,10,19,18,23,21,N-gqIeVDebI3qgwxf1jMcw
17,22,18,21,16,13,11,2dJ_UPPCpcjo5JeYPnjaYw
2,2,2,1,4,2,4,2gMx4KnXbNtpoCuVCmyo3g
36,38,53,45,39,42,0,S8R5c7-plWe3NtmijYAJvg
0,2,0,3,8,3,2,NLMGmL27O1H-Vr-HnYQJ1Q
486,631,293,366,504,674,515,SDwYQ6eSu1htn8vHWv128g
2,6,2,6,12,6,14,7UTlEVHU5v2xBLdkGghyzQ
28,23,36,22,35,57,20,yJr24Yy1K6bt2G9fX3_zPA
3,6,10,9,4,12,6,wdEnI9WTLHiqSCH1RdJ40w
52,28,60,37,66,106,33,qz4ZOcv-840UjfCEYI4qZg
3,0,4,2,1,4,7,FRDZ59oRvUSs4gf-itOCBg
54,37,44,45,65,49,4,m9Wqqma30o-hH2fAX7dnug
3,3,2,3,14,11,10,7SoGPn8dvce7A1aHdBOGLA
61,68,69,55,96,102,62,To5CjntVFawXM_hpAhvVdQ
16,15,16,9,22,32,46,UxvOXcoCRFRAVhRB0D9imw
2,1,1,0,3,2,1,sMD2HPNh7m0hgCxHDzGTzQ
9,16,48,45,172,137,36,4vZZjr6IZAk4riT0DB8MbQ
20,13,18,14,18,18,21,TBTaMIaeDw5B79hXDZBtrA
0,0,0,1,1,0,4,fuoUja6AXOaOikyLaKOrNw
1,6,7,11,12,20,12,MPziC5MO2QQiYVAMM3fdSw
90,75,102,91,122,185,3,iNvY0zAlaD_ye7Z6rHu-Ug
39,53,39,51,50,45,3,wct7rZKyZqZftzmAU-vhWQ
3,4,4,3,2,0,2,y9hLY6sdKhxz1puWrp5f2Q
45,52,62,60,83,77,60,uevPN8zwJpBpnxRur1jUhw
12,13,29,20,39,86,80,RIeWXLMHZQlYprYt1x2f1w
103,107,93,85,81,73,91,9Vu9KhK2-kBSM-FXvxXGNg
2,2,3,5,3,3,4,jHte0SjUldZeDDZ5py0ZhA
12,8,9,15,3,7,2,i8X14GDzaYD_TOGeWjmv-A
16,8,7,20,12,10,12,BicQSnGZnY_yuGEDkhVfnA
3,1,4,2,6,3,2,QplY4p8HHJY0ncbgcpb8WQ
1,0,1,0,0,1,1,ZN9aiuiCPAXWHmV_hB3KXw
20,24,19,35,46,68,24,MLVKDbuI2xaOJQ4-NZj2MQ
7,19,16,14,34,36,19,hqVbmZNLTdR2y7G7oJu9vg
13,15,11,14,35,31,26,ytcm2DXuJWKPTqCtr6uJ4A
3,2,3,4,6,6,2,PeswraYFyhr33CmAK5oW5A
15,13,7,13,9,1,0,C4_VnxikagdjSbNQiblzYw
16,12,17,20,16,6,13,wLZ--5d4lXImxrG7VhdTyA
7,11,6,16,8,7,10,GvwDppcJLm9lso9iS2hSIw
2,2,2,1,4,0,1,3rJE7qliy8_ylKhY5FdlIw
47,57,38,65,88,99,70,ieYiA4L5gk7S3kZYK0l_dg
1,37,56,43,71,92,64,YldXB1hRpnE1CWLF3mvgpQ
72,91,145,94,260,195,166,G9LwkTSdKOyOGqd5BbuIkA
6,2,0,2,3,2,3,gOgEPdwS-oJV0XPlXErNRg
20,16,32,17,20,11,17,Y_dzA9OHRKa0X1cqcRmsaw
39,34,32,29,45,39,26,4eFIVmbeCvJGCrhzmd-VYA
18,20,19,22,16,9,15,PxqufEwqzIHAbQGRdZ3bUw
3,7,9,12,18,25,21,rwT9wCyXNATA36yqcb4JSg
12,10,6,10,12,6,13,EUXT1vSFWaiD_BFmFK8rBg
16,21,20,20,23,27,23,Y3a3RkR97J_ReiKgiMXeJg
21,66,56,56,78,100,52,3Zsjlum5kl5N5KV712aTMQ
3,1,2,3,10,7,5,PxUQyOAdK8c3P_WnrXuCUg
37,61,39,45,60,47,0,flUKBy7WHqYdfOrwU1A2SA
3,0,2,0,3,4,2,s5HAJmxNrWjQv_MNLHAMFQ
7,9,12,8,13,15,9,hIe65VALe8rxseYECVj08w
4,3,6,3,5,8,0,unPzS1QJJctlZyLGFSk_HA
3,2,5,3,21,16,6,tC_T3DykMOlLV4p7iiRDWw
18,19,36,84,40,104,44,F-ykHfGY9lWr12OJ_Ofy7A
29,28,40,33,55,34,41,F3SEkW6v2LJ5y6Ldo5pPaw
19,26,26,34,33,47,1,kxDGexkbP30fBvxVI0CzFQ
0,0,1,0,1,0,1,faitVIiNezSN0ogZQSZPWQ
2,5,1,7,5,4,5,PkBqPU83bf1zArumGVHqcw
0,3,0,3,14,13,2,JrXNBygUySEQ_KV3dZj-2w
27,21,22,30,54,24,29,aozcOaCMwOHG8s-lbZ6_gA
0,2,2,1,4,1,1,cTyBfWfmgL3vgRetyfmtyA
1,1,0,1,0,2,0,jw-etWMob2A07geTAVkgEw
3,9,3,6,5,11,5,adEJYiysRmK8eDqnHP9N6A
2,2,1,2,0,2,2,Y9V4EebKsaBmvKPlxXVheA
2,5,2,6,4,7,11,beSNHSvR9kjE_5vXJ_tlfw
0,1,0,0,1,2,0,_IE5XDjxeM47NSzhg7sItg
3,4,3,14,6,22,16,En2GuQV7FoOGHhXX5SMEBg
77,65,76,66,83,114,110,V3lQtk1LgwAEcF9j-BzchA
1,1,2,0,2,2,1,vA9aCw2kTgN8p2SLdm2mDA
9,13,12,18,20,11,11,rGHktXbee4CErLsMrPqbrA
3,1,8,7,17,7,4,kF8JDYpLnbf8AZS9gpHXJg
19,21,30,26,41,31,16,zTfBa__ldlTdbVgSl5h31Q
5,10,10,11,16,12,17,3msnZ6oe0sslHsE1js1QUA
3,5,5,11,11,18,9,JqAI4UA2xXPYxvlhzG-i9A
9,11,30,25,37,33,20,2J1DtN7FjGICQcgRei3jKA
40,32,54,56,63,69,63,_BU867oRCLZnDIRmg7S6Wg
12,17,27,46,38,34,20,kvxrjOmicwb2njvXOJsZRw
1,0,0,1,1,3,3,zwJX3eetOhpi-gv4-E4rcQ
9,2,4,6,8,16,6,pTBS-RD0_DZwu-Scp0bWwQ
13,16,16,18,34,40,36,pNJhovUsGAZ4XqG3lCU-5g
4,5,5,3,3,4,0,fhmKIPGVx9_O4P9zEgCHjQ
11,21,16,18,40,38,17,jq_YnMQjcArdBWuwRospFg
4,1,4,1,4,7,5,4XJ8gO6cbS6PuZ9dzPsrBg
8,92,82,87,113,129,104,pF7uRzygyZsltbmVpjIyvw
1,2,1,6,3,2,2,DEEAiq6dqVU8bvtC7VXztA
8,4,3,7,6,7,6,dMOdFKdeI7GuZUIq0jwAQg
35,41,32,21,42,45,41,DXBPI8rR9f_IthOGPDWoIQ
54,36,42,46,63,57,3,nefBMCGgMPvOnASoyO_X1A
3,4,4,5,6,4,2,Pv1H9KIGZTDgSaCDuTUjdQ
13,15,18,19,15,11,12,VTFx4ADDP6nPnlcMHB1-Ow
9,7,4,6,8,7,15,EUfVkqNFv5Ay0W7nbaivJA
5,4,4,2,10,6,7,gCQuajbLB3hQQbipYpEtYQ
2,2,2,1,2,5,2,ZN-RG7wkT8MLsmaTPzIW5g
0,0,2,1,1,5,1,aVBebzA7D9DpQ-JbiCxQNg
11,7,16,10,13,10,7,oMtqDDzpMcFrQwHfeYc1iA
0,2,0,1,2,0,1,fyy4WNuchHJBa2zH6L8QQw
12,9,11,14,13,16,24,vB3vEjcw9dfHmgP8ac5ZMQ
6,8,9,12,18,23,20,e6i8v7VkD8yJk02PH4d9VA
2,7,3,5,4,5,8,FucrEEO2laIlAnIZ_n6cTA
16,11,11,14,15,29,25,vUmCtldBjn_AuHW4tg2LZQ
4,1,6,6,7,5,4,FzKvQFDbB2bimdftxMO55Q
18,17,24,33,51,52,38,PkBkqQpAoeX3Ogo5HBthQg
25,30,36,32,48,46,42,Yb2pNCxYR32XKmpirqJqeQ
0,1,3,0,2,3,2,4ocBzpAkIrqXvz1Q6Hysjg
3,5,2,6,3,2,1,G24-f72eXmV4xxjoVYY1Lg
9,16,11,10,7,6,13,l8v1GHaB4CsryK6MioZ21A
6,4,4,4,8,6,5,bexPpkHMthuCaeC0g0Lrfg
9,9,10,5,6,4,2,53Lq8bak88EtuZyKMmDPmQ
1,4,2,1,4,13,5,WQJwpYwEFT_QTR-lFIh5mA
3,9,14,56,46,60,15,f_leeIRar8uNCkk5sAmHRQ
0,9,7,6,11,13,13,-nHYKkSJuQ7zzFZ1veRfPg
1,4,0,6,8,5,6,91iKybk4E_LSl5vy0F6mkA
2,5,5,8,4,10,11,DlLduXXSwjkm7OL4Z1iH1A
1,1,0,5,0,1,2,4sE8irsM-l6Y-Npodmx9kA
33,44,30,39,70,64,62,lf42gtgq_2_jPvjfp_K1nQ
2,0,3,1,3,1,2,gVgJIBQDXHtgIS7p7uDa6Q
4,2,7,2,4,6,2,hxruECjY-r3Y1WBaFcl90g
1,1,3,2,2,3,1,TepT2VeFe3tMYdAiqj12vg
1,7,9,2,8,23,5,DIYHTgM-YGKWOWLzQ4XVhA
25,10,11,32,57,46,35,0gQrhOYWdO0XVZEKtOrvaA
31,43,49,31,77,70,66,JImJictLIE48_O1z-l2TGw
10,11,7,9,8,5,5,WPy74Udv6X8dgxK6F9uxCQ
13,4,10,8,15,3,2,n7dkpRLUl7C6zLRRXk_BDg
0,0,1,5,3,3,3,q5Vz6JNAGDqAT_P1lB1jVg
0,6,5,3,4,5,5,Snu39WyiChz0NwFWRMyUvQ
0,0,0,0,10,12,0,8lMQrVQU-5iG9UA4KvcnsQ
3,5,5,6,6,5,6,-KZA7UoULw_pM3jBBUzb8A
1,19,11,11,15,26,0,1OO3fy6z5lxlRuHnnhPStg
95,83,79,67,106,108,8,qXQ3ZBdwI3GlbR5-eYWqNA
3,2,3,3,8,24,8,HghAgkxoEpUNZNQbAY485A
19,29,30,67,86,67,74,vFJmFFfPVhHkC3bWOeZnNA
40,35,35,49,79,68,49,4mZ__NR8jLD1k0rYpSbplA
22,19,21,22,36,36,44,hNVcBhJSD5HyLKMf_Z7TaA
34,39,29,39,52,49,36,j5HLcBru7FEirYJPbKFVWA
0,1,4,1,4,2,3,otjJD3ZoMVQOflk4LvoFZg
2,1,1,2,1,2,0,DLBRqj-RXzg2QPJko9L7dw
22,18,19,22,21,66,52,p1ntTC9-CI6x5Y_nUoo6Ag
5,6,5,9,4,5,9,nqpUjsD-nUIQCrr15B9W-g
36,25,29,37,33,47,31,lDpZvI18smqlyBeC4YykFA
1,2,6,8,4,6,5,ydnc0p_oPL80BBKJNZGw_Q
0,1,6,3,6,3,1,Wxt6FGF4vxsnKYksMZRoiA
10,5,3,8,13,18,18,hgy8A1Wnqyi4M-HJIFLpyQ
25,43,22,54,75,78,44,-xLwGUmmyKgsTtFOOXzjeg
8,13,15,12,13,27,24,UYHa5iKUddnZrlxF7taI0Q
45,38,39,52,81,98,49,EfmR4e1tmjC5_ZQOgfnYrg
27,25,24,16,36,49,34,oqZPXoenkQvAKQJ2pDCo0A
10,16,17,12,18,36,22,IcuPhhH7QCOCT19EDEppEw
8,3,6,3,18,14,26,9UgwLTF5mSf9ip2xEYYy2g
28,47,45,34,34,25,29,iOITnizWLD3NlKxRtZd5AA
1,10,3,10,10,4,1,5MlUPatQxg4GZhkPwGIvrQ
3,0,46,12,20,42,6,gOlJQuE3WYeMgXXDKYfdeg
11,7,7,5,13,10,1,doEZAj-NSnoEMOJl5yXcNw
